0,1,2,3,4,5,6,7,8,9
"{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 'oTFksj-BCby1-dPdqlK8EQFLwPxoO02rcYc8of7ueiiY8Wzf4-r7I2GZPU8RlJI84R0QmItUeFIB7Q', 'summoner_name': '', 'champion_id': 126, 'champion_name': 'Jayce', 'team_position': 'TOP', 'individual_position': 'TOP', 'team_id': 100, 'kills': 14, 'deaths': 8, 'assists': 1, 'kda': 1.875, 'cs': 205, 'cs_per_min': 8.14030443414957, 'gold_earned': 14156, 'gold_per_min': 562.1178027796161, 'gold_spent': 14350, 'damage_dealt': 33756, 'damage_taken': 24935, 'damage_mitigated': 20207, 'vision_score': 16, 'wards_placed': 9, 'wards_killed': 0, 'control_wards': 0, 'turret_kills': 2, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': '3vLxuMo7ieM44dNO2yUiF7Qto-YEm3ELed7ZU7rQePDHRbGr-99EtqLqrqfHhO0YsP_1fIQfs_2Kqw', 'summoner_name': '', 'champion_id': 60, 'champion_name': 'Elise', 'team_position': 'JUNGLE', 'individual_position': 'JUNGLE', 'team_id': 100, 'kills': 0, 'deaths': 2, 'assists': 7, 'kda': 3.5, 'cs': 141, 'cs_per_min': 5.598941098610192, 'gold_earned': 8971, 'gold_per_min': 356.22766379880875, 'gold_spent': 7475, 'damage_dealt': 8633, 'damage_taken': 16304, 'damage_mitigated': 7227, 'vision_score': 31, 'wards_placed': 7, 'wards_killed': 7, 'control_wards': 3, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 'Qqq4NWDGpIDzxX5tEM1xIhbUJ-5EdvWcsMNpYdp9psQHyHlNgzu4n8vmIPccahVj9ltyQZghNhkYZw', 'summoner_name': '', 'champion_id': 91, 'champion_name': 'Talon', 'team_position': 'MIDDLE', 'individual_position': 'MIDDLE', 'team_id': 100, 'kills': 8, 'deaths': 5, 'assists': 5, 'kda': 2.6, 'cs': 195, 'cs_per_min': 7.743216412971542, 'gold_earned': 13053, 'gold_per_min': 518.3189940436797, 'gold_spent': 12850, 'damage_dealt': 17260, 'damage_taken': 24937, 'damage_mitigated': 14308, 'vision_score': 21, 'wards_placed': 6, 'wards_killed': 1, 'control_wards': 3, 'turret_kills': 2, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 'i1T3q1s7iH7vfXcybYlW2-oDjf1YB-2Eqtcppr6QGFIIbani8yBTAhvcXCHkkQMF24YzfLyDDhenRQ', 'summoner_name': '', 'champion_id': 8, 'champion_name': 'Vladimir', 'team_position': 'BOTTOM', 'individual_position': 'BOTTOM', 'team_id': 100, 'kills': 7, 'deaths': 3, 'assists': 6, 'kda': 4.333333333333333, 'cs': 216, 'cs_per_min': 8.5771012574454, 'gold_earned': 12875, 'gold_per_min': 511.25082726671076, 'gold_spent': 9750, 'damage_dealt': 19956, 'damage_taken': 31660, 'damage_mitigated': 15698, 'vision_score': 9, 'wards_placed': 6, 'wards_killed': 1, 'control_wards': 0, 'turret_kills': 2, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 't4aV3LNXhFwCU6HFIqek5x2erz7GtadZ3kiZTJN5nIcp7rSjyzYqA0POx1_gp2Z4LostYwcD46N_gA', 'summoner_name': '', 'champion_id': 78, 'champion_name': 'Poppy', 'team_position': 'UTILITY', 'individual_position': 'UTILITY', 'team_id': 100, 'kills': 4, 'deaths': 4, 'assists': 11, 'kda': 3.75, 'cs': 30, 'cs_per_min': 1.1912640635340834, 'gold_earned': 8672, 'gold_per_min': 344.3547319655857, 'gold_spent': 8340, 'damage_dealt': 12583, 'damage_taken': 19021, 'damage_mitigated': 17284, 'vision_score': 89, 'wards_placed': 44, 'wards_killed': 11, 'control_wards': 8, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 'p55mhh2vsyY2lB2YDT4QHqeHH5PZH8-VPwQ7OGPnC_kYST145y0rWA2pdnSRP9zWn1ullqM0N0gBTw', 'summoner_name': '', 'champion_id': 799, 'champion_name': 'Ambessa', 'team_position': 'TOP', 'individual_position': 'TOP', 'team_id': 200, 'kills': 7, 'deaths': 6, 'assists': 3, 'kda': 1.6666666666666667, 'cs': 176, 'cs_per_min': 6.988749172733289, 'gold_earned': 9829, 'gold_per_min': 390.29781601588354, 'gold_spent': 9725, 'damage_dealt': 18390, 'damage_taken': 26036, 'damage_mitigated': 27318, 'vision_score': 27, 'wards_placed': 11, 'wards_killed': 1, 'control_wards': 0, 'turret_kills': 1, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 'EVWdR567Xw-RHXFmZv5MQ0u5Ubg1enAH893fmltM1qCBx2grNWm0VCs9RPJc9wDz9dI-X9EyVj6bTw', 'summoner_name': '', 'champion_id': 121, 'champion_name': 'Khazix', 'team_position': 'JUNGLE', 'individual_position': 'JUNGLE', 'team_id': 200, 'kills': 5, 'deaths': 6, 'assists': 4, 'kda': 1.5, 'cs': 173, 'cs_per_min': 6.869622766379881, 'gold_earned': 11479, 'gold_per_min': 455.8173395102581, 'gold_spent': 11300, 'damage_dealt': 15662, 'damage_taken': 24139, 'damage_mitigated': 12718, 'vision_score': 35, 'wards_placed': 6, 'wards_killed': 6, 'control_wards': 4, 'turret_kills': 1, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 'zQaMVTBtUTr6F1FOJov0T0kGc7vHWC0V5zTfFWl4MkpfvZjBL4T0iMcrIMNaC-Yi_kMX92PqfMFU6Q', 'summoner_name': '', 'champion_id': 61, 'champion_name': 'Orianna', 'team_position': 'MIDDLE', 'individual_position': 'MIDDLE', 'team_id': 200, 'kills': 7, 'deaths': 4, 'assists': 5, 'kda': 3.0, 'cs': 214, 'cs_per_min': 8.497683653209794, 'gold_earned': 11710, 'gold_per_min': 464.99007279947057, 'gold_spent': 11685, 'damage_dealt': 29327, 'damage_taken': 19057, 'damage_mitigated': 13772, 'vision_score': 30, 'wards_placed': 11, 'wards_killed': 5, 'control_wards': 3, 'turret_kills': 2, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 'bMThVGPTXPUOIMlp8D-2EjbYpkeU1GQzjwnVED1j_Z_z5kGkBPptEi0cWVGMn0p87uJdCH3caDtW4g', 'summoner_name': '', 'champion_id': 81, 'champion_name': 'Ezreal', 'team_position': 'BOTTOM', 'individual_position': 'BOTTOM', 'team_id': 200, 'kills': 2, 'deaths': 11, 'assists': 3, 'kda': 0.45454545454545453, 'cs': 184, 'cs_per_min': 7.306419589675712, 'gold_earned': 9635, 'gold_per_min': 382.5943084050298, 'gold_spent': 9325, 'damage_dealt': 15172, 'damage_taken': 23809, 'damage_mitigated': 8626, 'vision_score': 18, 'wards_placed': 9, 'wards_killed': 1, 'control_wards': 0, 'turret_kills': 1, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5541597389', 'game_duration': 1511, 'puuid': 'fGp2fEIQaSM884J_diS1R7EvBW9Sf9f5RlkkZOJg3MG26kn0M98LGUbscuDDUY1UJAhM--0UusXihA', 'summoner_name': '', 'champion_id': 432, 'champion_name': 'Bard', 'team_position': 'UTILITY', 'individual_position': 'UTILITY', 'team_id': 200, 'kills': 1, 'deaths': 6, 'assists': 13, 'kda': 2.3333333333333335, 'cs': 29, 'cs_per_min': 1.1515552614162805, 'gold_earned': 7646, 'gold_per_min': 303.61350099272005, 'gold_spent': 7150, 'damage_dealt': 11922, 'damage_taken': 20209, 'damage_mitigated': 13142, 'vision_score': 99, 'wards_placed': 33, 'wards_killed': 12, 'control_wards': 5, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': False}"
"{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'xukFPAk0PF_5hiHZGfyWJ4DOzSRjd7cOzkhdNwp76jEglfPA92kVpyPxNwGlbdE9eLl-ts1Ne8rqBg', 'summoner_name': '', 'champion_id': 68, 'champion_name': 'Rumble', 'team_position': 'TOP', 'individual_position': 'TOP', 'team_id': 100, 'kills': 5, 'deaths': 6, 'assists': 10, 'kda': 2.5, 'cs': 179, 'cs_per_min': 6.137142857142857, 'gold_earned': 10821, 'gold_per_min': 371.00571428571425, 'gold_spent': 10425, 'damage_dealt': 21700, 'damage_taken': 23084, 'damage_mitigated': 20000, 'vision_score': 24, 'wards_placed': 12, 'wards_killed': 1, 'control_wards': 1, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'mgErTMZEgwFCGsN7We44KTHVY_qaZYQFCwhSB1la-vorDH12YQ8Jhc-K6iwJ9ntS3NbuyC99Ec_rIA', 'summoner_name': '', 'champion_id': 121, 'champion_name': 'Khazix', 'team_position': 'JUNGLE', 'individual_position': 'JUNGLE', 'team_id': 100, 'kills': 14, 'deaths': 3, 'assists': 11, 'kda': 8.333333333333334, 'cs': 231, 'cs_per_min': 7.92, 'gold_earned': 15884, 'gold_per_min': 544.5942857142857, 'gold_spent': 13300, 'damage_dealt': 34119, 'damage_taken': 35743, 'damage_mitigated': 20007, 'vision_score': 24, 'wards_placed': 2, 'wards_killed': 4, 'control_wards': 0, 'turret_kills': 2, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'SaVsS_JX5IPlrymLxVzTusmkiCtJEnpcShM1dOfUd0VZp8zbvZ6VPJLjuv97sOvvuowhSgWkyvoWyw', 'summoner_name': '', 'champion_id': 950, 'champion_name': 'Naafiri', 'team_position': 'MIDDLE', 'individual_position': 'MIDDLE', 'team_id': 100, 'kills': 9, 'deaths': 4, 'assists': 5, 'kda': 3.5, 'cs': 234, 'cs_per_min': 8.022857142857143, 'gold_earned': 13779, 'gold_per_min': 472.42285714285714, 'gold_spent': 13175, 'damage_dealt': 24862, 'damage_taken': 26276, 'damage_mitigated': 17244, 'vision_score': 21, 'wards_placed': 7, 'wards_killed': 0, 'control_wards': 2, 'turret_kills': 2, 'inhibitor_kills': 1, 'win': True}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'i1T3q1s7iH7vfXcybYlW2-oDjf1YB-2Eqtcppr6QGFIIbani8yBTAhvcXCHkkQMF24YzfLyDDhenRQ', 'summoner_name': '', 'champion_id': 8, 'champion_name': 'Vladimir', 'team_position': 'BOTTOM', 'individual_position': 'BOTTOM', 'team_id': 100, 'kills': 11, 'deaths': 2, 'assists': 14, 'kda': 12.5, 'cs': 258, 'cs_per_min': 8.845714285714285, 'gold_earned': 16749, 'gold_per_min': 574.2514285714285, 'gold_spent': 15950, 'damage_dealt': 49406, 'damage_taken': 39806, 'damage_mitigated': 18016, 'vision_score': 11, 'wards_placed': 6, 'wards_killed': 0, 'control_wards': 0, 'turret_kills': 3, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'DAKgz8Xr1qC9ugzK86aHKDtPUUgAiasfCjrvbsqRny5qMaUmu-lonCiVmw2NUo_UJ5877cvMCkHwiA', 'summoner_name': '', 'champion_id': 267, 'champion_name': 'Nami', 'team_position': 'UTILITY', 'individual_position': 'UTILITY', 'team_id': 100, 'kills': 1, 'deaths': 5, 'assists': 29, 'kda': 6.0, 'cs': 31, 'cs_per_min': 1.0628571428571427, 'gold_earned': 9954, 'gold_per_min': 341.28, 'gold_spent': 8400, 'damage_dealt': 15954, 'damage_taken': 17258, 'damage_mitigated': 5728, 'vision_score': 93, 'wards_placed': 30, 'wards_killed': 15, 'control_wards': 0, 'turret_kills': 1, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'id0JhJ3rXXz463KnB1vdY1CutEykWO8184P-RGfktE8aHbqbFz_equuI3QXZ2fWCaYqdpY90sSx92g', 'summoner_name': '', 'champion_id': 84, 'champion_name': 'Akali', 'team_position': 'TOP', 'individual_position': 'TOP', 'team_id': 200, 'kills': 10, 'deaths': 6, 'assists': 4, 'kda': 2.3333333333333335, 'cs': 206, 'cs_per_min': 7.062857142857142, 'gold_earned': 13040, 'gold_per_min': 447.0857142857143, 'gold_spent': 12800, 'damage_dealt': 34459, 'damage_taken': 35786, 'damage_mitigated': 20283, 'vision_score': 24, 'wards_placed': 8, 'wards_killed': 0, 'control_wards': 0, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': '4_mmdaDMO1OXTr8mbOu-JmZsVQyhebmHMx0GryaqwmKgTnvn-MKJX9SxttpH6gx2CzCprwIlxRbJ3Q', 'summoner_name': '', 'champion_id': 799, 'champion_name': 'Ambessa', 'team_position': 'JUNGLE', 'individual_position': 'JUNGLE', 'team_id': 200, 'kills': 4, 'deaths': 7, 'assists': 6, 'kda': 1.4285714285714286, 'cs': 223, 'cs_per_min': 7.645714285714285, 'gold_earned': 14524, 'gold_per_min': 497.9657142857143, 'gold_spent': 13925, 'damage_dealt': 18925, 'damage_taken': 28281, 'damage_mitigated': 20163, 'vision_score': 29, 'wards_placed': 6, 'wards_killed': 1, 'control_wards': 4, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'FjNzndN98pdEDQGfweHHp9M53x7Q879Oe8blS3dB9udJNjpI7NmcFeEzCEV4TvD8wX-1-_b_HukIOQ', 'summoner_name': '', 'champion_id': 14, 'champion_name': 'Sion', 'team_position': 'MIDDLE', 'individual_position': 'MIDDLE', 'team_id': 200, 'kills': 0, 'deaths': 7, 'assists': 3, 'kda': 0.42857142857142855, 'cs': 183, 'cs_per_min': 6.274285714285714, 'gold_earned': 8798, 'gold_per_min': 301.6457142857143, 'gold_spent': 8650, 'damage_dealt': 19745, 'damage_taken': 46582, 'damage_mitigated': 76728, 'vision_score': 10, 'wards_placed': 7, 'wards_killed': 0, 'control_wards': 0, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'bMThVGPTXPUOIMlp8D-2EjbYpkeU1GQzjwnVED1j_Z_z5kGkBPptEi0cWVGMn0p87uJdCH3caDtW4g', 'summoner_name': '', 'champion_id': 115, 'champion_name': 'Ziggs', 'team_position': 'BOTTOM', 'individual_position': 'BOTTOM', 'team_id': 200, 'kills': 4, 'deaths': 10, 'assists': 7, 'kda': 1.1, 'cs': 259, 'cs_per_min': 8.879999999999999, 'gold_earned': 14370, 'gold_per_min': 492.68571428571425, 'gold_spent': 13200, 'damage_dealt': 26449, 'damage_taken': 27448, 'damage_mitigated': 10951, 'vision_score': 19, 'wards_placed': 10, 'wards_killed': 2, 'control_wards': 0, 'turret_kills': 4, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5541112064', 'game_duration': 1750, 'puuid': 'Rq4lGyHOwI9EbMQPn8_PUa62FhgtxsHoObWkhxaDClkgtJnVQFzgGQryYk5K7bnTol1ZWo4sP0l1JQ', 'summoner_name': '', 'champion_id': 497, 'champion_name': 'Rakan', 'team_position': 'UTILITY', 'individual_position': 'UTILITY', 'team_id': 200, 'kills': 2, 'deaths': 10, 'assists': 12, 'kda': 1.4, 'cs': 20, 'cs_per_min': 0.6857142857142857, 'gold_earned': 7963, 'gold_per_min': 273.01714285714286, 'gold_spent': 7390, 'damage_dealt': 8388, 'damage_taken': 31063, 'damage_mitigated': 31635, 'vision_score': 79, 'wards_placed': 34, 'wards_killed': 9, 'control_wards': 4, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': False}"
"{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'hfCjOC1z70FJVnKhuXB0D7JpUm9_W2ewLH1rzyCYDJ2eaF5PY35RytTjS0zp-BVIZVH49u4BWyv7Mg', 'summoner_name': '', 'champion_id': 67, 'champion_name': 'Vayne', 'team_position': 'TOP', 'individual_position': 'TOP', 'team_id': 100, 'kills': 8, 'deaths': 7, 'assists': 6, 'kda': 2.0, 'cs': 202, 'cs_per_min': 6.547811993517017, 'gold_earned': 12184, 'gold_per_min': 394.94327390599676, 'gold_spent': 11730, 'damage_dealt': 36948, 'damage_taken': 28001, 'damage_mitigated': 14469, 'vision_score': 14, 'wards_placed': 8, 'wards_killed': 1, 'control_wards': 0, 'turret_kills': 1, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': '_7GjkagsPhZdh2Q7RhxShALhcEiGqG3ee0B_6pcbl4PbIKsSCM4mFdJmPT3YXtfoeMm6t3liD_dGvg', 'summoner_name': '', 'champion_id': 876, 'champion_name': 'Lillia', 'team_position': 'JUNGLE', 'individual_position': 'JUNGLE', 'team_id': 100, 'kills': 3, 'deaths': 6, 'assists': 7, 'kda': 1.6666666666666667, 'cs': 195, 'cs_per_min': 6.3209076175040515, 'gold_earned': 11146, 'gold_per_min': 361.2965964343598, 'gold_spent': 10400, 'damage_dealt': 22015, 'damage_taken': 38821, 'damage_mitigated': 22432, 'vision_score': 22, 'wards_placed': 4, 'wards_killed': 1, 'control_wards': 0, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'Euhbk3UCrnMhSFdqYj6IIKJ7nrfn50uqQZNVkjJtfniummmiYMG6lPVSs6nkrsI7q_gsyanfpeIUDA', 'summoner_name': '', 'champion_id': 14, 'champion_name': 'Sion', 'team_position': 'MIDDLE', 'individual_position': 'MIDDLE', 'team_id': 100, 'kills': 1, 'deaths': 11, 'assists': 7, 'kda': 0.7272727272727273, 'cs': 233, 'cs_per_min': 7.5526742301458665, 'gold_earned': 10371, 'gold_per_min': 336.1750405186386, 'gold_spent': 9650, 'damage_dealt': 24846, 'damage_taken': 70556, 'damage_mitigated': 110783, 'vision_score': 32, 'wards_placed': 13, 'wards_killed': 4, 'control_wards': 1, 'turret_kills': 1, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'ZlUCoPZ-t9cWV-Kp27sj62BaDErO96ZW0_h8jYGHeqxwGzyfWBnDsUcakR3XWO-L7nUmC8AZTBEAcQ', 'summoner_name': '', 'champion_id': 45, 'champion_name': 'Veigar', 'team_position': 'BOTTOM', 'individual_position': 'BOTTOM', 'team_id': 100, 'kills': 8, 'deaths': 5, 'assists': 5, 'kda': 2.6, 'cs': 237, 'cs_per_min': 7.682333873581848, 'gold_earned': 16037, 'gold_per_min': 519.837925445705, 'gold_spent': 15600, 'damage_dealt': 27278, 'damage_taken': 24499, 'damage_mitigated': 13834, 'vision_score': 32, 'wards_placed': 16, 'wards_killed': 4, 'control_wards': 4, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'fAJcrz7QnFoNUx6CR0ndOsXVj0R6w_RcZ8eAbpucdwY_aJycpjr4EIflKk8fTLQ7EozBOBwSmuGriQ', 'summoner_name': '', 'champion_id': 12, 'champion_name': 'Alistar', 'team_position': 'UTILITY', 'individual_position': 'UTILITY', 'team_id': 100, 'kills': 0, 'deaths': 11, 'assists': 9, 'kda': 0.8181818181818182, 'cs': 21, 'cs_per_min': 0.6807131280388978, 'gold_earned': 7454, 'gold_per_min': 241.62074554294975, 'gold_spent': 7220, 'damage_dealt': 6391, 'damage_taken': 33944, 'damage_mitigated': 36085, 'vision_score': 101, 'wards_placed': 48, 'wards_killed': 6, 'control_wards': 6, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': False}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'hmgUuazHjyHre3-QCG-h_2LBPnCA_-ZGJWlM6fabJRjPcajPV7dTimm7WRFdakGMe3866jHcs3EQxA', 'summoner_name': '', 'champion_id': 150, 'champion_name': 'Gnar', 'team_position': 'TOP', 'individual_position': 'TOP', 'team_id': 200, 'kills': 6, 'deaths': 8, 'assists': 11, 'kda': 2.125, 'cs': 177, 'cs_per_min': 5.7374392220421395, 'gold_earned': 11728, 'gold_per_min': 380.162074554295, 'gold_spent': 10358, 'damage_dealt': 24142, 'damage_taken': 40503, 'damage_mitigated': 34875, 'vision_score': 28, 'wards_placed': 12, 'wards_killed': 3, 'control_wards': 1, 'turret_kills': 2, 'inhibitor_kills': 1, 'win': True}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'bMThVGPTXPUOIMlp8D-2EjbYpkeU1GQzjwnVED1j_Z_z5kGkBPptEi0cWVGMn0p87uJdCH3caDtW4g', 'summoner_name': '', 'champion_id': 64, 'champion_name': 'LeeSin', 'team_position': 'JUNGLE', 'individual_position': 'JUNGLE', 'team_id': 200, 'kills': 13, 'deaths': 1, 'assists': 16, 'kda': 29.0, 'cs': 237, 'cs_per_min': 7.682333873581848, 'gold_earned': 16352, 'gold_per_min': 530.0486223662884, 'gold_spent': 14325, 'damage_dealt': 41249, 'damage_taken': 47339, 'damage_mitigated': 59911, 'vision_score': 41, 'wards_placed': 22, 'wards_killed': 1, 'control_wards': 9, 'turret_kills': 1, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'y8OXKI0kP58jMisA_RluYr-rkFmQJyYdh8uCCFg0flFu5qvijvmJhO3LTE0fwEX2hAC0Vb1b2CeUcw', 'summoner_name': '', 'champion_id': 13, 'champion_name': 'Ryze', 'team_position': 'MIDDLE', 'individual_position': 'MIDDLE', 'team_id': 200, 'kills': 8, 'deaths': 3, 'assists': 16, 'kda': 8.0, 'cs': 280, 'cs_per_min': 9.076175040518638, 'gold_earned': 16548, 'gold_per_min': 536.4019448946515, 'gold_spent': 14250, 'damage_dealt': 52800, 'damage_taken': 29669, 'damage_mitigated': 19889, 'vision_score': 17, 'wards_placed': 3, 'wards_killed': 3, 'control_wards': 0, 'turret_kills': 4, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'jWeaPqrsHWo0JWZPjV04U1QBQqVjjACp-i9S_LXQmRDgczfucHmei9PZKuAV1r-5WafxRHmcFNq7CA', 'summoner_name': '', 'champion_id': 110, 'champion_name': 'Varus', 'team_position': 'BOTTOM', 'individual_position': 'BOTTOM', 'team_id': 200, 'kills': 10, 'deaths': 6, 'assists': 11, 'kda': 3.5, 'cs': 299, 'cs_per_min': 9.692058346839545, 'gold_earned': 17472, 'gold_per_min': 566.353322528363, 'gold_spent': 14400, 'damage_dealt': 38592, 'damage_taken': 21374, 'damage_mitigated': 11328, 'vision_score': 26, 'wards_placed': 11, 'wards_killed': 3, 'control_wards': 2, 'turret_kills': 3, 'inhibitor_kills': 0, 'win': True}","{'match_id': 'NA1_5539754323', 'game_duration': 1851, 'puuid': 'Raqm-0XNxGGnC5U4eHrkot9u3bH_KfBC7TNUQirw2MxeuMzZZ8I1K9l6-s9GtPV9yrwyUVv4nDAumQ', 'summoner_name': '', 'champion_id': 432, 'champion_name': 'Bard', 'team_position': 'UTILITY', 'individual_position': 'UTILITY', 'team_id': 200, 'kills': 3, 'deaths': 2, 'assists': 30, 'kda': 16.5, 'cs': 23, 'cs_per_min': 0.7455429497568882, 'gold_earned': 10372, 'gold_per_min': 336.20745542949754, 'gold_spent': 9415, 'damage_dealt': 18378, 'damage_taken': 20288, 'damage_mitigated': 15360, 'vision_score': 110, 'wards_placed': 39, 'wards_killed': 12, 'control_wards': 7, 'turret_kills': 0, 'inhibitor_kills': 0, 'win': True}"
